code,name,bao_hanh,base_price,slase_price,img_directory,infor_product
MBAS501,Mainboard ASUS ROG MAXIMUS XI HERO (WI-FI)/CE Z390,24 tháng,0,8199000,Categories/img/Main/250_44070_mainboard_asus_rog_maximus_xi_hero_wi_fice_0005_6.jpg,"- Socket LGA1151 cho các bộ xử lý máy tính bàn Intel® Core™ thế hệ thứ 8/9..- Công nghệ đèn RGB đồng bộ hóa hỗ trợ nhiều thiết bị PC tương thích Aura Sync và hỗ trợ các dải đèn địa chỉ và Phillip Hue..- Bo mạch chủ được làm mát hoàn hảo với các vùng cổng cấp nước chuyên dụng, quạt tản nhiệt M.2 và điều khiển quạt đa dạng..- Khả năng kết nối gaming: Intel Gigabit Ethernet , LANGaurd, M.2 kép, USB 3.1 Gen 2, Wi-Fi với MU-MI-MO 802.11..- Tối ưu hóa 5 bước: Tự động điều chỉnh toàn hệ thống, hỗ trợ các tính năng ép xung và làm mát công nghệ AI dành riêng cho giàn máy của bạn.."
MBAS536,"Mainboard ASUS ROG STRIX Z390-E GAMING (Intel Z390, Socket 1151, ATX, 4 khe RAM DDR4)",24 tháng,5699000,5599000,Categories/img/Main/250_48061_1__bo_mach_chu_gaming_cao_cap_asus_rog_strix_z390_e_gaming_aura_sync_hop_san_pham.png,"- Asus ROG STRIX Z390-E GAMING.- Socket: LGA1151 hỗ trợ CPU intel thế hệ 8 và 9.- Kích thước: ATX.- Khe cắm RAM: 4 khe (Tối đa 64GB).- Khe cắm mở rộng: 3 x PCIe 3.0/2.0 x16, 3 x PCIe 3.0/2.0 x1."
MBAS502,"Mainboard ASUS ROG Z390 MAXIMUS XI FORMULA (Intel Z390 ,Socket 1151,ATX,4 khe RAM DDR4)",24 tháng,11199000,10899000,Categories/img/Main/250_44254_hinh_dai_dien_bo_mach_chu_gaming_cao_cap_asus_rog_maximus_xi_formula_z390_aura_sync_hop_san_pham_01.png,"- Socket LGA1151 cho các bộ xử lý máy tính bàn Intel® Core™ thế hệ thứ 8/9..- CrossChill EK III và khu vực làm mát bằng nước: Giữ cho hệ thống của bạn mát khi hoạt động làm tăng nhiệt..- Hệ sinh thái ROG: Đèn Aura Sync RGB chuyên dụng của ASUS bao gồm các đầu gắn cho cả các dải đèn RGB tiêu chuẩn và địa chỉ..- Khả năng kết nối gaming: Các giắc nối Aquantia 5G LAN, Intel Gigabit Ethernet, LANGuard, 2x2 802.11ac Wi-Fi, M.2 kép, USB 3.1 Gen 2 Loại-A và Kiểu-C™..- Đổ mới: Tối ưu hóa 5 chiều: Tự động điều chỉnh toàn hệ thống, hỗ trợ các tính năng ép xung và làm mát công nghệ AI dành riêng cho giàn máy của bạn.."
MBAS504,Mainboard ASUS ROG STRIX Z390-H GAMING,24 tháng,0,4699000,Categories/img/Main/250_44256_1_hinh_dai_dien_bo_mach_chu_gaming_cao_cap_asus_rog_strix_z390_h_gaming_aura_sync_box.png,"- Socket LGA1151 cho các bộ xử lý máy tính bàn Intel® Core™ thế hệ thứ 8/9..- Khả năng kết nối gaming: Các đầu cắm M.2 Kép và USB 3.1 Thế hệ 2 Loại A..- Kết nối mạng gaming: Intel® Gigabit Ethernet, LANGuard và GameFirst..- Âm thanh gaming: SupremeFX S1220A kết hợp với Sonic Studio III mang tới quang cảnh âm thanh đưa bạn nhập tâm sâu hơn vào hành động..- Easy DIY: Màn chắn I/O gắn sẵn, ASUS SafeSlot và các bộ phận cao cấp mang lại độ bền tối đa.."
MBAS505,"Mainboard ROG MAXIMUS XI HERO (Intel Z390, Socket 1151, ATX, 4 khe RAM DDR4)",24 tháng,0,6999000,Categories/img/Main/250_44302__hinh_dai_dien__bo_mach_chu_gaming_cao_cap_mainboard_asus_rog_maximus_xi_hero_z390_aura_sync_hop_san_pham_01.png,- Kích thước: ATX.- Socket: LGA 1151v2.- Chipset: Z390.- Khe RAM tối đa: 4.- Loại RAM hỗ trợ: DDR4.
MBAS519,"Mainboard ASUS ROG STRIX Z390-I GAMING (Intel Z390, Socket 1151, Mini ATX, 2 khe RAM DDR4)",24 tháng,6099000,5999000,Categories/img/Main/250_45425_1__bo_mach_chu_gaming_cao_cap_asus_rog_strix_z390_i_gaming_aura_sync_hop_san_pham.png,"- Socket LGA1151 cho các bộ xử lý máy tính bàn Intel® Core™ thế hệ thứ 8/9..- Aura Sync RGB: Đồng bộ hệ thống đèn LED với một loạt các phụ kiện PC tương thích, bao gồm các dải đèn RGB đổi màu..- Làm mát toàn diện: Vỏ bảo vệ I/O tích hợp và quạt tản nhiệt VRM, quạt tản nhiệt M.2 hai tầng..- Tối ưu hóa 5 chiều: Tự động điều chỉnh toàn hệ thống, hỗ trợ các tính năng ép xung và làm mát công nghệ AI dành riêng cho giàn máy của bạn..- Khả năng kết nối gaming: Các đầu cắm M.2 Kép và USB 3.1 Thế hệ 2 Type-A và Type-C.."
MBAS522,"Mainboard ASUS ROG MAXIMUS XI APEX (Intel Z390,Socket 1151, ATX, 2 khe RAM DDR4)",24 tháng,0,9699000,Categories/img/Main/250_45816_rog_maximus_xi_apex_z390_10.png,"- Chuẩn mainboard: ATX .- Socket: LGA 1151-v2 , Chipset: Z390 .- Hỗ trợ RAM: DDR4 , tối đa 64GB .- Cổng cắm lưu trữ: 1 x M.2 NVMe; 1 x M.2 SATA/NVMe; 6 x SATA 3 6Gb/s; Hỗ trợ Intel Optane .- Cổng xuất hình: Không có."
MBAS606,Mainboard ASUS TUF GAMING A520M-PLUS,24 tháng,0,2399000,Categories/img/Main/250_54921_tuf_gaming_a520m_plus_01.jpg,- Kích thước: M-ATX.- Socket: AM4.- Chipset: A520.- Khe RAM tối đa: 4.- Loại RAM hỗ trợ: DDR4.
MBAS607,Mainboard ASUS PRIME A520M-A,24 tháng,0,2159000,Categories/img/Main/250_54922_prime_a520m_a_01.jpg,- Kích thước: M-ATX.- Socket: AM4.- Chipset: A520.- Khe RAM tối đa: 2.- Loại RAM hỗ trợ: DDR4.
MBAS608,Mainboard ASUS PRIME A520M-E,24 tháng,0,1999000,Categories/img/Main/250_54923_prime_a520m_e_01.jpg,- Kích thước: M-ATX.- Socket: AM4.- Chipset: A520.- Khe RAM tối đa: 2.- Loại RAM hỗ trợ: DDR4.
